"【药品名称】
通用名称：山梨醇注射液
英文名称：Sorbitol Injection
汉语拼音：Shanlichun Zhusheye",【成份】本品主要成份为：山梨醇,【性状】本品为无色的澄明液体。,"【适应症】
适用于治疗脑水肿及青光眼，也可用于心肾功能正常的水肿少尿。"
"【药品名称】
通用名称：善存银片","【成份】本品为复方制剂，每片含：
维生素A（醋酸酯）4000国际单位钾80毫克
β-胡萝卜素（相当于维生素A）2000国际单位氯72毫克
维生素D400国际单位镁100毫克
维生素E45国际单位铁9毫克
维生素B11.5毫克铜2毫克
维生素B21.7毫克锌15毫克
维生素B63毫克锰2.5毫克
维生素C60毫克碘150微克",,"【适应症】
用于50岁以上的成年人的维生素和矿物质补充。"
"【药品名称】
通用名称：舍雷肽酶片
英文名称：Serrapeptase Tablets",【成份】本品主成分是由沙雷氏菌属产生的蛋白分解酶,【性状】本品为白色或类白色的肠溶薄膜衣片，除去薄膜衣后显灰白色或淡褐色。,"【适应症】
1.缓解由手术、外伤、慢性副鼻窦炎、乳汁瘀积等所引起的肿胀。2.治疗由支气管炎、肺炎、支气管哮喘、支气管扩张等所引起的痰液粘稠、咯痰困难。3.也可用于麻醉术后的痰液粘稠、咯痰困难。"
"【药品名称】
通用名称：肾安干糖浆",,,
"【药品名称】
通用名称：肾上腺色腙注射液
汉语拼音：Shenshɑnɡxiɑnse zonɡ Zhusheye","【成份】3-羟基-1-甲基二氢吲哚-5,6-二酮缩氨脲。",【性状】本品为桔红色的橙明液体。,"【适应症】
适用于因毛细血管损伤及通透性增加所致的出血，如鼻衄、视网膜出血、咯血、胃肠出血、血尿、痔疮及子宫出血等。也用于血小板减少性紫癜，但止血效果不十分理想。"
"【药品名称】
通用名称：生长抑素",,,
"【药品名称】
通用名称：十维片",【成份】本品为复方制剂，每片含维生素A2500单位，维生素D400单位，维生素E30毫克，β-胡萝卜素1.5毫克，维生素B11.5毫克，维生素B21.7毫克，维生素B62毫克，维生素B126微克，维生素C60毫克，烟酰胺20毫克，叶酸0.4毫克，辅料为：,,"【适应症】
用于防治维生素缺乏所致的各种疾玻"
"【药品名称】
通用名称：十维锌、铁、钙胶囊",【成份】由维生素A4000IU，维生素D4000IU，维生素E11mg，维生素C100mg，叶酸0.8mg，维生素B11.5mg，维生素B21.7mg，烟酰胺18mg，维生素B62.6mg，维生素B124mcg，钙58.8mg，铁19.8mg，锌20mg等成分组成。,【性状】胶囊，内容物为棕色粉末与颗粒。,"【适应症】
维生素类药，适用于妊娠期及乳哺期妇女维生素的补充。"
"【药品名称】
通用名称：十一酸睾酮胶囊
英文名称：Testosterone undecanoate Capsules
汉语拼音：Shiyisuan Gaotong Jiaonang",【成份】本品主要成份为：十一酸睾酮,【性状】红色圆柱形胶囊，内含淡黄色油状液体。,"【适应症】
用于男性性激素分泌不足的替代治疗，如男性性功能低下症。"
"【药品名称】
通用名称：十一酸睾丸素注射液
英文名称：Testosterone Undecanoate Injection",【成份】十一酸睾丸素,【性状】几乎无色或微黄色的澄明油状液体。,"【适应症】
用于男子性功能低下症。"
"【药品名称】
通用名称：食母生片",,【性状】本品为淡黄棕色片；气香，昧甜。,"【适应症】
用于防治维生素B族缺乏症，也可用于食欲缺乏、消化不良的辅助治疗。"
"【药品名称】
通用名称：舒必利片
英文名称：Sulpiride Tablets
汉语拼音：Shubili Pian",【成份】本品主要成份为：舒必利,【性状】本品为白色片。,"【适应症】
对淡漠、退缩、木僵、抑郁、幻觉和妄想症状的效果较好，适用于精神分裂症单纯型、偏执型、紧张型、及慢性精神分裂症的孤僻、退缩、淡漠症状。对抑郁症状有一定疗效。其他用途有止呕。"
"【药品名称】
通用名称：舒林酸片
英文名称：Sulindac Tablets
汉语拼音：Shulinsuan Pian",【成份】本品主要成份为：舒林酸,【性状】本品为橙黄色片。,"【适应症】
适用于类风湿关节炎，退行性关节病。"
"【药品名称】
通用名称：输血用1号抗凝液",【成份】枸橼酸钠、枸橼酸、磷酸二氢钠、葡萄糖与腺嘌呤的灭菌水溶液。,【性状】淡黄色的澄明液体。,
"【药品名称】
通用名称：输血用2号抗凝液",【成份】枸橼酸钠、枸橼酸、磷酸二氢钠与葡萄糖的灭菌水溶液。,【性状】微黄色的澄明液体。,
"【药品名称】
通用名称：输血用复方枸橼酸钠(CPD)注射液",,,
"【药品名称】
通用名称：输血用枸橼酸钠注射液
英文名称：Sodium Citrate Injection for Transfusion
汉语拼音：Shuxueyong Juyuansuanna Zhusheye",【成份】本品主要成份为：输血用枸橼酸钠,【性状】本品为无色的澄明液体。,"【适应症】
抗凝血药。用于体外抗凝血。"
"【药品名称】
通用名称：鼠李铋镁片
汉语拼音：Shulibimei Pian",【成份】本品为复方制剂，每片含碱式硝酸铋300毫克，碳酸氢钠200毫克，重质碳酸镁400毫克，弗朗鼠李皮25毫克，辅料为：,,"【适应症】
用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。"
"【药品名称】
通用名称：双半胱乙酯冻干品
英文名称：L，L-Ethyl Cysteinate Dimer Cryodesiccate",【成份】盐酸双半胱乙酯,【性状】白色冻干粉末。,
"【药品名称】
通用名称：双分伪麻片(成人片)
汉语拼音：Shuangfen Weima Pian",【成份】本品为复方制剂，其组分为：对乙酰氨基酚、盐酸伪麻黄碱、马来酸氯苯那敏。,【性状】本品为浅红色片。,"【适应症】
适用于儿童感冒引起的头痛、发热、周身疼痛、鼻塞、流涕、流泪、打喷嚏等症状。"
"【药品名称】
通用名称：双分伪麻片（日片）/美扑伪麻片（夜片）
英文名称：Paracetamol Pseudoephedrine Hydrochloride and Dext
汉语拼音：Shuangfen Weima Pian","【成份】双分伪麻片（日片）每片含对乙酰氨基酚500mg，氢溴酸右美沙芬15mg，盐酸伪麻黄碱30mg。
美扑伪麻片（夜片）每片含对乙酰氨基酚500mg，氢溴酸右美沙芬15mg，盐酸伪麻黄碱30mg，马来酸氯苯那敏（扑尔敏）2mg。","【性状】双分伪麻片（日片）：为深橙色薄膜衣片；
美扑伪麻片（夜片）：为浅黄色薄膜衣片。","【适应症】
适用于治疗和减轻感冒引起的发热、头痛、周身四肢酸痛、喷嚏、流涕、鼻塞、咳嗽、咽痛等症状。"
"【药品名称】
通用名称：双肼屈嗪利血平片",,,
"【药品名称】
通用名称：双氯芬酸二乙胺
英文名称：Diclofenac Diethylamine Emugel
汉语拼音：Shuanglüfensuan Eryi'an Ningjiao",【成份】本品主要成分是双氯芬酸二乙胺,【性状】本品为白色或淡黄色乳脂样凝胶，味香。,"【适应症】
本品适用于缓解局部的疼痛及炎症。局限性软组织病，如腱鞘炎、肩-手综合征和滑囊炎、关节周围病变、四肢与脊柱的骨关节炎；肌腱、韧带、肌肉和关节的创伤后炎症，如扭伤、劳损和挫伤。"
"【药品名称】
通用名称：双氯芬酸二乙胺乳胶剂
英文名称：Diclofenac Diethylamine Emulgel",【成份】本品主要成分为双氯芬酸二乙胺,【性状】本品为白色至淡黄色乳脂样凝胶，味香。,"【适应症】
用于缓解肌肉、软组织和关节的轻至中度疼痛。如：缓解肌肉、软组织的扭伤、拉伤、挫伤、劳损、腰背部损伤引起的疼痛以及关节疼痛等。也可用于骨关节炎的对症治疗。"
"【药品名称】
通用名称：双氯芬酸钾分散片
商品名称：泰青
英文名称：Diclofenac Potassium Dispersible Tablets
汉语拼音：Shuanglufensuanjia Fensan Pian",【成份】本品主要成分为双氯芬酸钾,【性状】本品为白色或类白色片。,"【适应症】
急性疼痛的短期治疗：创伤后的疼痛与炎症，如扭伤，肌肉拉伤等术后的疼痛与炎症，如牙科或矫正手术后等妇科的疼痛与炎症，如原发性通经或附件炎等脊柱综合症引起的疼痛非关节性风湿病耳鼻喉严重的感染。"
"【药品名称】
通用名称：双氯芬酸钾颗粒
汉语拼音：Shuanglüfensuanjia Keli",【成份】双氯芬酸钾。,【性状】本品为硬胶囊，内容物为白色或类白色颗粒和粉未。,"【适应症】
本品适用于下列急性疼痛的短期治疗：（1）创伤后的疼痛与炎症，足扭伤、肌肉拉伤等。（2）术后的疼痛与炎症，如牙科或矫形手术后等。（3）妇科的疼痛与炎症，如原发性痛经或附件炎等（4）脊柱综合征引起的疼痛。（5）非关节性风湿病。（6）耳鼻喉严重的感染性疼痛和炎症（如扁桃体炎、耳炎、鼻窦炎等），应同时使用抗感染药物。"
"【药品名称】
通用名称：双氯芬酸钾喷雾剂
商品名称：吉松
英文名称：Dieclofenac Potassium Spray
汉语拼音：Shuanglüfensuanjia Penwuji",【成份】本品主要成份是双氯芬酸钾。,【性状】本品为无色或微黄色的澄清液体,"【适应症】
本品用于缓解局部疼痛及炎症，适用于：
1. 四肢急性软组织损伤，如肌肉/肌腱/韧带/关节囊挫伤等。
2. 膝关节骨性关节炎。"
"【药品名称】
通用名称：双氯芬酸钾栓
商品名称：普他宁
英文名称：Diclofenac Potassium Suppositories
汉语拼音：Shuanglvfensuanjia Shuan",【成份】本品主要成分为双氯芬酸钾,【性状】本品为脂肪性基质制成的乳白色栓。,"【适应症】
用于类风湿性关节炎以及术后的镇痛、消炎，解热。"
"【药品名称】
通用名称：双氯芬酸钠搽剂",,【性状】本品为无色或微黄色的澄清液体，微有乙醇特臭。本品为非甾体类抗炎药。药理作用：双氯芬酸钠是一种衍生于苯乙酸类的非甾体消炎镇痛药，其作用机理为抑制环氧化酶活性，从而阻断花生四烯酸向前列腺素的转化。同时，它也能促进花生四烯酸与甘油三脂结合，降低细胞内游离的花生四烯酸浓度，而间接抑制白三烯的合成。双氯芬酸钠是非甾体消炎药中作用较强的一种，它对前列腺素合成的抑制作用强于阿司匹林和消炎痛等。,"【适应症】
用于缓解肌肉、软组织和关节的轻至中度疼痛。如缓解肌肉、软组织的扭伤、拉伤、挫伤、劳损、腰背部损伤引起的疼痛以及关节疼痛等。也可用于骨关节炎的对症治疗。"
"【药品名称】
通用名称：十一烯酸酊
英文名称：Undecylenic　Acid　Tincture
汉语拼音：Shiyixisuan Ding",【成份】主要成分为十一烯酸。,,"【适应症】
真菌感染、手癣、足癣、体癣、股癣、花斑癣、指间癣、趾间癣、霉菌性阴道炎。"
"【药品名称】
通用名称：舒巴坦钠
英文名称：Sulbactam Sodium",【成份】本品为复方制剂，其组分为氨苄西林钠和舒巴坦钠。,【性状】本品为白色或类白色结晶性粉末。,"【适应症】
本品与青霉素类或头孢菌素类联合，用于治疗敏感菌所致的尿路感染、肺部感染、支气管感染、耳鼻喉科感染、腹腔和盆腔感染、胆道感染、败血症、皮肤软组织感染等。"
"【药品名称】
通用名称：舒林酸胶囊
汉语拼音：Shulinsuan Jiaonang",【成份】舒林酸。,【性状】本品内容物为橙黄色颗粒。,"【适应症】
本品适用于类风湿性关节炎，退行性关节炎及骨性关节炎。"
"【药品名称】
通用名称：舒他西林干混悬剂
英文名称：Sultamicillin for Suspension
汉语拼音：ShuTaXiLinGanHunXuanJi",【成份】本品主要成份为舒他西林。,【性状】本品为白色或类白色粉末；气芳香，味甜。,"【适应症】
本品适用于治疗敏感细菌引起的下列感染：１、上呼吸道感染：鼻窦炎、中耳炎、扁桃体炎等；２、下呼吸道感染：支气管炎、肺炎等；３、泌尿道感染及肾盂肾炎；４、皮肤、软组织感染；５、淋病。"
"【药品名称】
通用名称：输血用2号抗凝添加液",,,
"【药品名称】
通用名称：输血用2号抗凝液(输血用抗凝添加液)
汉语拼音：Shuxueyong 2 Hao Kangningye",【成份】枸橼酸钠、枸橼酸、磷酸二氢钠、葡萄糖与腺嘌呤的灭菌水溶液。,【性状】本品为淡黄色的澄明液体。,"【适应症】
抗凝血药。用于保存400ml全血和浓缩红细胞以及分离血中有关成份。"
"【药品名称】
通用名称：输血用复方枸橼酸钠注射液
英文名称：Compound Sodium Citrate Injection for Transfusion
汉语拼音：Shuxueyong Fufangjuyuansuanna Zhusheye",【成份】本品为枸橼酸钠、枸橼酸、葡萄糖、腺嘌呤与磷酸二氢钠混合制成的灭菌水溶液。,【性状】本品为无色或几乎无色的澄明液体。,"【适应症】
用于输血、储血的抗凝。"
"【药品名称】
通用名称：输血用氯化钠注射液
英文名称：Sodium Chloride Injection for Transfusion
汉语拼音：Shuxueyong Lühuɑnɑ Zhusheye",【成份】本品主要成份及其化学名称：氯化钠,【性状】本品为无色的澄明液体；味微咸。,"【适应症】
各种原因所致的失水，包括低渗性、等渗性和高渗性失水；高渗性非酮症糖尿病昏迷；低氯性代谢性碱中毒；外用生理盐水冲洗眼部、洗涤伤口等；还用于产科的水囊引产。"
"【药品名称】
通用名称：薯蓣皂苷片
英文名称：Dioscornin Tablets
汉语拼音：Shuyu Zaogan Pian",【成份】穿山龙水溶性总皂苷,【性状】本品为薄膜衣片，除去薄膜衣显棕色，味微甜而苦。,"【适应症】
用于冠心病、心绞痛的辅助治疗。亦可用于并发高血压、高甘油三酯、高胆固醇等症的患者。"
